memberID,HHID,villageID,unionID,upazilaID,districtID,relationship_hh_head,sex,bl_age_reported,marital_status,highest_class_passed,still_in_school,employment_status,randomization_sample
3859010006104,38590100061,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Seven,Yes,Unemployed,Yes
3859010006303,38590100063,3859010,3859,38,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
3859010006702,38590100067,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Two,No,Full-time employment - outside the home,Yes
3859010007704,38590100077,3859010,3859,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3859010008303,38590100083,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
3859010009804,38590100098,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859010010703,38590100107,3859010,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859010011004,38590100110,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859010011504,38590100115,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859010011804,38590100118,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3859010011902,38590100119,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859010012203,38590100122,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859010013403,38590100134,3859010,3859,38,78,Son/Daughter,Female,17,Never married,Class Five,No,Full-time employment - outside the home,Yes
3859010013603,38590100136,3859010,3859,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
3859010014103,38590100141,3859010,3859,38,78,Son/Daughter,Female,17,Never married,Class Two,No,Unemployed,Yes
3859032002204,38590320022,3859032,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859032002303,38590320023,3859032,3859,38,78,Son/Daughter,Female,17,Currently married,HSC/First year,Yes,Unemployed,Yes
3859032002503,38590320025,3859032,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859032002704,38590320027,3859032,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859032002803,38590320028,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032004106,38590320041,3859032,3859,38,78,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
3859032004203,38590320042,3859032,3859,38,78,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
3859032007103,38590320071,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032007202,38590320072,3859032,3859,38,78,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
3859032008405,38590320084,3859032,3859,38,78,Brother/Sister,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032008803,38590320088,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032009103,38590320091,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
3859032009902,38590320099,3859032,3859,38,78,Husband/Wife,Female,17,Currently married,Class Eight,No,Unemployed,Yes
3859032010503,38590320105,3859032,3859,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3859032010803,38590320108,3859032,3859,38,78,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
3859032011103,38590320111,3859032,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859032011204,38590320112,3859032,3859,38,78,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032012005,38590320120,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Two,No,Unemployed,Yes
3859032012506,38590320125,3859032,3859,38,78,Son/Daughter,Female,17,Never married,Class Five,No,Full-time employment - outside the home,Yes
3859032013307,38590320133,3859032,3859,38,78,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859032014406,38590320144,3859032,3859,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3859038000306,38590380003,3859038,3859,38,78,Servant,Female,16,Never married,Class Six,No,Part-time employment - outside the home,Yes
3859038001003,38590380010,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
3859038001108,38590380011,3859038,3859,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
3859038001502,38590380015,3859038,3859,38,78,Husband/Wife,Female,17,Currently married,Class Eight,No,Unemployed,Yes
3859038002104,38590380021,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038002204,38590380022,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
3859038003403,38590380034,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038003404,38590380034,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038003804,38590380038,3859038,3859,38,78,Son/Daughter,Female,17,Currently married,Class Nine,Yes,Unemployed,Yes
3859038004002,38590380040,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038004703,38590380047,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038005905,38590380059,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038006203,38590380062,3859038,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859038006503,38590380065,3859038,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859038007303,38590380073,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038007708,38590380077,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3859038008206,38590380082,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038009604,38590380096,3859038,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859038010703,38590380107,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Three,No,Unemployed,Yes
3859038010805,38590380108,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Three,No,Unemployed,Yes
3859038012704,38590380127,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
3859038012907,38590380129,3859038,3859,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
3859038013104,38590380131,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038014805,38590380148,3859038,3859,38,78,Niece/Nephew,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038015403,38590380154,3859038,3859,38,78,Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
3859038015603,38590380156,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038016506,38590380165,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038017303,38590380173,3859038,3859,38,78,Son/Daughter,Female,17,Currently married,Class Eight,No,Full-time employment - outside the home,Yes
3859038018103,38590380181,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038018205,38590380182,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Hafezi/Religious education,No,Unemployed,Yes
3859038018902,38590380189,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038020303,38590380203,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038020603,38590380206,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038021806,38590380218,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038022103,38590380221,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038022707,38590380227,3859038,3859,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3859038023604,38590380236,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038024104,38590380241,3859038,3859,38,78,Niece/Nephew,Female,15,Never married,Class Four,No,Unemployed,Yes
3859038024702,38590380247,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038024906,38590380249,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/ Equivalent,Yes,Unemployed,Yes
3859038025103,38590380251,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Six,No,Unemployed,Yes
3859038025207,38590380252,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
3859038025604,38590380256,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Full-time employment - outside the home,Yes
3859038026607,38590380266,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038028503,38590380285,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038028703,38590380287,3859038,3859,38,78,Grandchild,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038031003,38590380310,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038031903,38590380319,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038032403,38590380324,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038032603,38590380326,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3859038033204,38590380332,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038033303,38590380333,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
3859038033403,38590380334,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
3859038033803,38590380338,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038034603,38590380346,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
3859038035003,38590380350,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038035102,38590380351,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038035404,38590380354,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
3859038036303,38590380363,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038036403,38590380364,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038037903,38590380379,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038038206,38590380382,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038038304,38590380383,3859038,3859,38,78,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038038903,38590380389,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038039604,38590380396,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038039803,38590380398,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
3859038040004,38590380400,3859038,3859,38,78,Grandchild,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3859038040204,38590380402,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
3859038041103,38590380411,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038041205,38590380412,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3859038041503,38590380415,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038042405,38590380424,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
3859038043304,38590380433,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Full-time employment - outside the home,Yes
3859038045303,38590380453,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038045806,38590380458,3859038,3859,38,78,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038046006,38590380460,3859038,3859,38,78,Niece/Nephew,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038046502,38590380465,3859038,3859,38,78,Husband/Wife,Female,16,Currently married,Class Nine,Yes,Unemployed,Yes
3859038046803,38590380468,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038047104,38590380471,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038048005,38590380480,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038048804,38590380488,3859038,3859,38,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3859038049007,38590380490,3859038,3859,38,78,Brother/Sister,Female,16,Never married,Class Six,No,Unemployed,Yes
3859038049204,38590380492,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038049805,38590380498,3859038,3859,38,78,Brother/Sister,Female,16,Never married,Class Six,No,Unemployed,Yes
3859038050304,38590380503,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038050507,38590380505,3859038,3859,38,78,Brother/Sister,Female,15,Never married,Class Six,Yes,Unemployed,Yes
3859038050902,38590380509,3859038,3859,38,78,Grandchild,Female,15,Never married,Class Five,No,Unemployed,Yes
3859038053203,38590380532,3859038,3859,38,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3859038053204,38590380532,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038053302,38590380533,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038054109,38590380541,3859038,3859,38,78,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038054703,38590380547,3859038,3859,38,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
3859038055604,38590380556,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3859038056306,38590380563,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038056703,38590380567,3859038,3859,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
3859038057105,38590380571,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038057204,38590380572,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3859038057505,38590380575,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Full-time employment - outside the home,Yes
3859038057603,38590380576,3859038,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859038058005,38590380580,3859038,3859,38,78,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038058802,38590380588,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038058907,38590380589,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3859038059803,38590380598,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038060804,38590380608,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3859038060805,38590380608,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038061009,38590380610,3859038,3859,38,78,Brother/Sister in law,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3859038061205,38590380612,3859038,3859,38,78,Spouse of Son/Daughter,Female,17,Currently married,HSC/First year,Yes,Unemployed,Yes
3859038061306,38590380613,3859038,3859,38,78,Spouse of Son/Daughter,Female,17,Currently married,HSC/First year,Yes,Unemployed,Yes
3859038061307,38590380613,3859038,3859,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
3859038061308,38590380613,3859038,3859,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Six,No,Unemployed,Yes
3859038061603,38590380616,3859038,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038062702,38590380627,3859038,3859,38,78,Husband/Wife,Female,16,Currently married,Class Six,No,Unemployed,Yes
3859038062804,38590380628,3859038,3859,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3859038063006,38590380630,3859038,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859038063508,38590380635,3859038,3859,38,78,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859038063903,38590380639,3859038,3859,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
